Hash,Ply,GamePly,FEN,HasCastled,Eval,Result
99153EFAF44F94D8,23,118,r1bqk1nr/2p1n1b1/p2p2p1/1P1PppP1/7p/2N1P2P/PP2NPB1/R1BQK2R b KQkq - 0 12,0,-52,0.0
E83400ED34E4D982,101,137,5k2/R7/4p1p1/8/5r1P/6K1/B7/8 b - - 1 51,3,468,1.0
C900FB93336C8F76,55,124,3r2k1/5pp1/1p2b2p/pBpq4/8/P1PPR2P/1P3QP1/6K1 b - - 3 28,3,-48,0.5
D3D3A30EE5260BB4,85,123,r7/8/4kpp1/pR5p/P3PK1P/5P2/6P1/8 b - - 6 43,3,294,1.0
A9CA47F5CE71E077,60,79,1r5k/6pp/8/p1PRpr2/qbQ5/1R6/1PP2BPP/1K6 w - - 0 31,3,331,1.0
10CC1526811C37D3,35,139,r2q1rk1/pp1b1pp1/2pp4/6NQ/8/7P/PP3PP1/2R1R1K1 b - - 0 18,3,-79,0.5
2F56CB8E61AE7ABE,54,131,2q1r1k1/5pp1/1r2pnp1/1p1n4/p2P3B/2P2Q1P/BP3PP1/2R1R1K1 w - - 2 28,3,54,1.0
A90395959BFBF57F,84,154,8/1b5p/1P4p1/5pk1/1N6/p4P1P/5KP1/8 w - f6 0 43,3,-176,0.0
E06DEE0844266066,73,194,8/1p4p1/p6p/P2pk3/4n3/1NP3P1/1P2B1bP/2K5 b - - 0 37,3,-21,0.5
3CE43BB8E0368F4C,75,211,2n3r1/3bqkr1/1p1p1p1p/p1pPp2P/P1P1PpPQ/2P2P1N/1R5K/R2B4 b - - 21 38,3,-74,1.0
020EFE20092A864E,110,235,8/8/5kp1/pB6/P3P2p/3N2bP/r5P1/5K2 w - - 10 56,3,-414,0.0
5155B5375978D179,102,143,3R4/7k/5p2/1P2p3/2P1P3/2K4p/8/1r6 w - - 4 52,3,190,1.0
FC6838F9F7687451,147,230,8/3k4/5p2/1pbPpP1p/4P2P/1P6/8/4BK2 b - - 17 74,3,265,0.5
D5222908B0553C67,183,298,8/2n5/4p3/3pNk2/2pP4/p1P5/P1K5/8 b - - 38 92,3,-267,0.0
B1BF81B83866F200,123,253,8/3k1p2/p1p5/P1P1PP1p/5KbP/8/5B2/8 b - - 14 62,3,347,0.5
7C4F38484B491E87,56,79,1r4k1/2p3bp/1q1p4/p1nP1p2/b4B1P/1B2RP2/PP1Q2P1/1KN5 w - - 1 29,3,28,1.0
B224EFA096ED6BA1,109,158,8/6pk/3r4/3pR1K1/1N1Pr3/2P5/7P/8 b - - 7 55,3,-104,0.5
E2EB5DFCAA857425,69,130,3r4/5p2/2k2p2/3N4/4P1p1/2P3P1/P2p2KP/1R2b3 b - - 4 35,3,-238,0.5
4DC1541DD5D9DAD4,50,77,6k1/5pp1/1pr1qn1p/8/3B4/4P2P/1Q3PP1/R5K1 w - - 0 26,3,168,1.0
DCA2921366C0CFCC,40,133,r5k1/1p1qb1pp/1p2b3/1P3p2/r2Pp3/P3P1P1/3N1PBP/1R1Q1RK1 w - - 0 21,3,-18,0.0
80325FD72D79A382,32,62,r2qrbk1/3b1ppp/p1p5/8/3Bp3/1N4P1/PP2PP1P/2RQ1RK1 w - - 0 17,3,-13,0.5
BCB7B79B23504A3E,109,225,8/5pk1/3brp2/1q1p2p1/p2P1p2/P1Qb3P/1P1N1RP1/2R3K1 b - - 1 55,3,-214,0.0
75AC9AD83268F9AE,15,86,r1bqk2r/pp3ppp/2nb1n2/1Npp4/3P4/4PN2/PP2BPPP/R1BQK2R b KQkq - 4 8,0,17,0.5
A38D447322EFAD3B,82,157,4r1k1/5p2/1p1Q2p1/pP1Pn2p/r3Pp2/4qP1P/6P1/N4RRK w - - 2 42,3,-22,0.0
78BE95940537E182,42,53,r4rk1/1pqn3p/4pbp1/p1pp1n2/P4P2/1PP3PP/1B1PN1BK/R2Q1R2 w - - 0 22,3,20,0.5
9AF141B7318ACD7D,99,120,8/8/8/pKN2pk1/P1P5/8/2b3r1/2R5 b - - 8 50,3,66,0.5
13AF90EFD3CF1004,76,128,1r6/1p5p/3pkp2/8/PR6/1P6/5PP1/6K1 w - - 1 39,3,148,1.0
718C3D72AD3C8F98,36,117,r2r1nk1/p1qbppbp/6p1/1p1p2Nn/3P4/1NP1B1P1/PP3P1P/2RQRBK1 w - - 3 19,3,128,1.0
C730A9EF4A588641,59,103,5r2/rq2p1kp/3p1pp1/P1pP4/2NnPP2/1P1Q4/6PP/1R2R1K1 b - - 10 30,3,140,1.0
384FA9DFDE796837,113,189,6k1/5q2/5P2/pp1p1Q2/3B4/8/P2nKP2/8 b - - 4 57,3,247,1.0
505FB7C47819D4FF,32,92,rq2k2r/2pbbpp1/p2pp2p/1p1P4/4PB1P/P7/1PP1QPP1/2KR1BR1 w kq - 1 17,1,-4,0.0
EEB27EB18DED77F0,28,63,3r1rk1/2qb1ppp/p1nb1n2/1pp1p3/4P3/2P1NN2/PPB1QPPP/R1BR2K1 w - - 10 15,3,40,0.5
2D6CCA9439400A60,40,121,3q1rk1/4ppbp/n1p3p1/1pP4P/3P1Bn1/1bN2N2/4BPP1/2QR2K1 w - - 7 21,3,-115,0.0
8A26D87C3F1808EA,27,61,rnbqrnk1/4bppp/pp1p4/2pPp1PP/2P1P2N/2N1B3/PP3P2/R2QKBR1 b Q - 1 14,2,278,1.0
EE37444534095286,41,155,1nkrr3/1bp2p2/p2b1Np1/Ppp1p2p/4P2N/1P1P2P1/1BP2P1P/2KR1R2 b - - 1 21,3,-4,0.0
2852B235F83B696D,48,81,3r1bk1/p2rnpp1/qp1pp2p/8/2P4N/1P3QP1/PB2PP1P/2RR2K1 w - - 10 25,3,36,0.5
FD213D81EAF2217F,45,108,1rr3k1/3b1pp1/B1nppn1p/p1q5/P3P3/2N4P/1PNQ1PP1/1R1R2K1 b - - 6 23,3,-9,1.0
DB777A55FCD6A325,64,99,r4bkr/3q1p2/1n2p1pp/3pP3/Pn1P2P1/2N2N1R/5P1P/R1BQ3K w - - 9 33,1,53,1.0
885984473A8E1156,55,93,3q1rk1/1pQ2ppp/3Pb3/pP2p3/1nn1N3/1P3P2/2P4P/NK2R2R b - - 0 28,3,6,0.5
C61102ADF0E361B2,64,169,r5r1/2P2p1k/p6p/1p5n/2PQP2q/1B3b2/P1P3NB/1R2R1K1 w - - 2 33,3,-243,0.0
F277ACDAA9464CB3,130,156,8/8/7B/8/4k3/p4p2/2p2K2/r1N5 w - - 0 66,3,-874,0.0
9A18A33310544C9D,32,51,q4rk1/rbp1bppp/p3p3/1pNn4/3P4/5NP1/PP2PPBP/R1QR2K1 w - - 6 17,3,142,1.0
D7D14CCD74E65C69,231,279,8/8/1p2r2k/pPp3p1/P1KbN2p/5P1P/3R2P1/8 b - - 4 116,3,150,1.0
F2B43C2DABE2D37A,39,82,2rr2k1/1p3p1p/p4qp1/2np1b2/3N3P/4P1P1/PP1Q1PB1/R1R3K1 b - h3 0 20,3,19,0.0
EAFAA3519A3E5139,92,232,2q5/6k1/1pr2pp1/1Q2p2p/P1rpP2P/6P1/1RPR1P1K/8 w - - 5 47,3,-161,0.0
E36999CB0AC4D964,84,127,R7/P5pk/8/4p2p/8/r5P1/5P1P/5K2 w - - 0 43,3,362,1.0
CCDD3F61DB8137AF,80,116,1k5r/4r3/p2pQ3/2pPq3/2P5/PpN1PRP1/1P4B1/6K1 w - - 9 41,1,412,1.0
D7131C62F64F1127,76,163,6k1/4r1b1/1p1r2p1/p1p1n3/P2pB1P1/1P1P2BP/4R1K1/5R2 w - - 0 39,3,292,0.5
38DFBD77E5060CEE,25,81,r4rk1/1ppq1p1p/2npbbp1/4p3/1PP5/2NP1NP1/4PPBP/1R1Q1RK1 b - - 0 13,3,-6,1.0
A410612567A78017,28,75,r2qk2r/p2nbppp/npp1p3/4P3/2PP4/P3NN2/2Q2PPP/R1B1K2R w KQkq - 1 15,0,173,1.0
25B25457B91031C7,117,155,8/2b5/7k/3K3P/5p2/8/4B3/8 b - - 3 59,3,-2,0.5
3B9993856B7469EF,60,159,3r1bk1/1q3p2/1p2pnp1/7p/P2P1P2/PQ4P1/1B4NP/4R1K1 w - - 5 31,3,-55,0.0
A9B7D400A4EB8206,80,91,6k1/p5pp/1r5q/3Pnr2/2p5/2N2p1P/PPP4K/1R3QR1 w - - 0 41,3,-572,0.0
728FC2DF0CD6BECD,99,254,5bk1/3r1p2/P6p/6p1/8/1q6/2R3QP/2R4K b - - 6 50,3,245,1.0
7F561A843B409467,17,109,r1b1kb1r/1pq2ppp/p1nppn2/8/3NPP2/P1N1B2P/1PP3P1/R2QKB1R b KQkq - 0 9,0,23,1.0
CF08BACCC476C2B3,81,128,8/8/4kpp1/P3p2p/2R4P/6P1/R4PK1/1r1r4 b - - 2 41,1,-5,0.5
8F9A1086AF965B5F,67,94,8/1pk2ppp/4pb2/2P5/rP1NKPP1/4P3/1R5P/8 b - g3 0 34,3,216,0.0
D236D0B599DF9981,149,179,4b3/8/4k1pB/4P2p/p2K1P1P/P1P5/8/8 b - - 5 75,3,371,1.0
CABF3C1B66156D61,34,121,r3r1k1/1ppb1pp1/p1np1q1p/8/3NP3/1PP3P1/P2Q1PBP/R4RK1 w - - 1 18,3,23,1.0
580B4B99222CFA96,38,122,r3r3/pb2qpk1/1p3np1/1NppN2p/P2Pn3/1Q2P1P1/1P3PBP/R3R1K1 w - h6 0 20,3,-12,0.5
C1114D1CDCC2C6B1,90,126,8/8/2r3k1/p1p3pp/Pp2P3/1P3K1P/2P3R1/8 w - - 1 46,3,-46,0.0
C82C4B3EA5378C7A,38,120,r1r3k1/5ppp/4pn2/qNb1N3/P7/6P1/4PPKP/R2Q1R2 w - - 1 20,3,103,0.5
DE03FCBE733D6C12,166,301,8/3b4/1B3p2/4pk1p/2p4P/2P1K1P1/1P6/8 w - - 36 84,3,-28,0.5
A9F3DA836B78B82E,64,130,r7/5pk1/1nN1p1p1/1P5p/3PP2q/8/r5PP/1RQ3RK w - - 1 33,3,5,0.5
272C61EC0DA13001,270,386,8/8/4R1P1/2R5/1P6/K2k4/6r1/1r6 w - - 7 136,3,580,1.0
514A720A6638D109,106,119,8/8/8/1P2k1pp/3bB3/5P2/6KP/8 w - - 1 54,3,169,0.5
9C0252101DFA6EFC,44,93,2r2bk1/pb1q1pp1/5n1p/3prN2/1p2PNP1/P2P3P/1P4B1/R2Q1RK1 w - - 0 23,3,-72,1.0
A9F3A421A0D09733,21,122,rn1qr1k1/pb3ppp/1p1ppn2/2pP4/2P1P3/P1Q2P1N/1P2B1PP/R1B1K2R b KQ - 2 11,2,66,1.0
845D618ED0A354B0,159,200,8/3b3P/5k2/5p2/5K2/6P1/8/1B6 b - - 0 80,3,168,0.5
6A35F8ED3F71EEDF,67,107,1k6/prr2p1p/4p1p1/R7/1P2P3/PNn2KP1/5P1P/2R5 b - - 4 34,3,175,1.0
5BE6CAA7C0FA6E93,147,291,8/6p1/8/1pkP1p1P/n1p2b2/R1P5/5PB1/3K4 b - - 46 74,3,88,0.5
D8B61BCDB4A0B3C6,104,118,8/8/2p1k1p1/1p1n2Pp/1P2KB2/8/8/8 w - - 6 53,3,-518,0.0
4D1ED257CEA19F62,48,103,4rnk1/3n1pb1/pr1q3p/2pP1bp1/2P1p3/2N1B1PP/RPQ2P1N/R4BK1 w - - 5 25,3,110,0.5
AFB92E25ED3A238B,91,140,2k5/4R3/r3p3/2K4p/1P5P/5P2/5P2/8 b - h3 0 46,3,322,1.0
3F59A43D544004F7,132,152,8/4R3/8/8/r7/5k2/3K4/8 w - - 6 67,3,2,0.5
61FD517604DCEFBA,88,139,8/8/Nppk2p1/3p3p/1P1P3P/b5P1/P1K2P2/8 w - - 5 45,3,85,0.5
601E27B9EFA488EA,18,235,r1b2b1r/ppp1k2p/q4np1/4p1N1/3n4/1BN5/PPPP1PPP/R1BQK2R w KQ - 3 10,0,32,0.5
0F019AFD71012856,224,256,6R1/4k3/8/8/8/5r1p/5p2/5K2 w - - 68 113,3,-509,0.5
F46244BA6F8C8023,174,201,8/8/4K3/1r6/4k3/R3b3/8/8 w - - 56 88,3,-70,0.5
05D482FA675E2B86,13,108,r1b1kbnr/ppp2ppp/2n2q2/8/4PB2/5N2/PPP3PP/RNQ1KB1R b KQkq - 2 7,0,-34,0.0
15FAF92B8A86B326,18,75,r1bq1rk1/pp1n1pbp/3p1np1/3Pp3/8/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 1 10,3,9,0.5
801C30EB4E6AE316,139,225,8/8/3k4/6Rp/3K3P/8/4b3/8 b - - 14 70,0,449,0.5
CAB27035275A1DBB,57,111,2r3k1/1p1qnppb/p2p3p/P2P4/2BN4/1P2R2P/3Q1PP1/6K1 b - - 4 29,3,33,0.5
B51F031997CAE80C,192,209,8/R7/8/8/1k6/8/p4r2/2K5 w - - 34 97,3,-484,0.5
7AB3C67330947A19,43,92,1r2k2r/1p1b1p2/3pp2p/nN2bPp1/4P3/3B3R/PPP1N1P1/1K5R b k - 5 22,1,-7,1.0
9CEF6624FF4CBF21,96,132,4B1k1/6p1/4bp1p/3N3P/3BP1P1/b4K2/8/8 w - - 9 49,1,690,1.0
F0D3C0EE576AC2A0,52,69,4b3/1p4pk/p1n2q1p/5p2/2B5/5N1P/PP3PP1/1Q4K1 w - - 0 27,3,-1,0.5
8D3F77299A0D35A4,132,179,8/2r5/3kp3/5p2/5P1P/R7/8/5BK1 w - - 1 67,3,744,1.0
BB78DECDAA94B351,30,121,4k2r/1pr1ppbp/pN1pbnp1/8/4P3/2P1B3/PP2BPPP/R4RK1 w k - 1 16,1,19,0.5
CF9D75C1920121F6,39,153,r1b2rk1/pp1pp2p/6p1/q2R4/4B3/6P1/P3QPKP/2R5 b - - 5 20,2,54,1.0
4724562D410E302D,60,116,3b4/p4pk1/4b1p1/q6r/2p1N3/P3P2P/2B1QPP1/1R4K1 w - - 4 31,3,89,0.5
6D23D85116FEEFCC,82,104,8/5R2/3p1p2/1p3r1p/1P2k3/P7/4KPP1/8 w - - 6 42,3,1,0.5
64DB2D9B3CF03C97,36,179,r1r3k1/2p1nppp/1p2pn2/p7/3Pb3/P3PN1P/1PR1BPP1/R3B1K1 w - - 1 19,3,103,1.0
39C628F73CB37007,115,162,8/3q3k/2p2Q1p/1pPbP1p1/pP6/3R4/5K2/8 b - - 13 58,3,-139,1.0
722F78C148BE6623,34,92,r1b1nrk1/pp2n1pp/1b6/1P2pp2/4N3/2PN2B1/1P2BPPP/R3K2R w KQ - 0 18,2,30,0.0
2567352BABD18077,103,238,3q2k1/6p1/7p/8/6P1/5Q1P/5P1K/8 b - - 0 52,3,198,0.5
D1AEC4EDF4BC83E8,66,160,3r2k1/5p2/p4bpp/4p2n/4P3/1P2q1PP/PBQ2RBK/8 w - - 9 34,3,35,0.5
6CE6016567827C74,27,122,rn2kb1r/pp1npp2/1qp3pp/6P1/3P1B2/2NQ1N2/PPP2P1P/R3K2R b KQkq - 1 14,0,49,0.0
44B5B411FC52C90D,36,78,r2qr1k1/pp1n3p/2p2pp1/5PN1/2P4P/1PQpP3/PB3P2/5RK1 w - - 0 19,3,-67,0.0
A50C94D2CD3ED7AE,72,94,7k/1p4R1/p3N1pp/8/P2pb3/1Pr4P/5PP1/6K1 w - - 0 37,3,2,0.5
91567E98CCA78839,24,53,r2q1rk1/pb3pp1/1p1bpn1p/2ppN3/3P1P2/2PBP3/PPQN2PP/R4RK1 w - - 1 13,3,-49,1.0
274EED2254A7849E,71,159,k6r/1p6/p3q3/2Q1p3/6p1/PP6/2PR1PP1/1K6 b - - 0 36,3,191,1.0
E0B76874AC7D4CAE,207,423,8/7p/b2k1p2/P5p1/4P1PP/4K3/5B2/8 b - - 0 104,3,153,0.5
0CE2F5B21748433F,30,80,r3k3/ppp2p1p/2n1b1r1/2b3B1/2pp4/5N2/PPP2PPP/R3Q1K1 w q - 3 16,1,91,0.0
7B1AA9315A3531F0,71,83,4r2k/3R2pp/8/4p3/4Pp2/2P2P2/Pp5P/1K6 b - - 0 36,3,164,0.5
0A739E56AEC4A971,29,98,r2q2k1/pp1n1ppp/2p2n2/3p4/3P1P2/2NQ1N1P/PP3PP1/4R1K1 b - - 0 15,3,83,0.5
C6847A75BAC7BF68,31,81,1r1q1rk1/p2n1pbp/b1npp1p1/5P2/1p2P3/3PNNPP/PP4B1/R1BQ1R1K b - - 3 16,3,-199,0.5
926CBCC16DEE2E53,72,136,5k2/5p2/3p4/3P1PP1/2qp3P/rp6/1Q6/1K2R3 w - - 2 37,1,-114,0.0
1B7B48EDAC046325,40,64,4rrk1/pp3ppp/2pq1n2/3pR3/3P1QbN/1B6/PP3PPP/R5K1 w - - 1 21,3,-61,0.0
F051F693BAF63BF0,77,168,8/2q3pk/2pb1rp1/1p5p/p2R3P/P5P1/1P1Q1PK1/4R3 b - - 3 39,3,170,1.0
0DAADA9B88F7338D,41,114,2kr1b1r/1p3p2/p1q4p/Q2p2p1/3P4/2N3P1/PP3PP1/2R2RK1 b - - 3 21,1,114,1.0
7AD2BB2BAC281272,58,119,1kbr3r/bp3p2/p2pp3/2q2P2/2P1P2p/2N4B/PP2Q2P/1KRR4 w - - 1 30,3,-138,0.5
309315598BE57DCE,72,226,1r4k1/5pp1/pb6/3p3p/1B1P3P/2P3P1/5PK1/4R3 w - - 0 37,3,116,0.5
D54584C6AC71E45C,27,278,2r2rk1/1bqp1ppp/p3pn2/1pb3B1/4PP2/P1NQ1B2/1PP3PP/R4R1K b - - 2 14,3,-29,0.5
8254AB83D58A82E9,78,141,5r1k/p3q3/4pbB1/6NP/4PP2/7P/P3b3/1R3nQK w - - 14 40,3,-151,0.0
37A2372DB509C5AB,178,225,7Q/8/2p3p1/6P1/pp6/3k4/KPq5/8 w - - 22 90,3,-317,0.0
857863B490457AE0,95,123,8/5p2/3k2p1/1K6/p1P5/P7/1P4r1/1R6 b - - 2 48,3,53,0.5
118EFA2EAA305E11,41,75,4r3/pp3pkp/2pR4/8/2b1rN2/P1P3P1/5P1P/2KR4 b - - 4 21,3,-53,0.5
5BA83AB627CBCEC5,36,73,r4rk1/p2nbppp/1pp5/4p2q/2PPP3/5NP1/P3QPKP/1RB2R2 w - - 0 19,3,67,0.5
F7CAEA8D0D4A32F4,32,79,r3k2r/p1qnbp1p/2b3p1/2p1p3/P3NBQ1/2PP2P1/5PBP/1R3RK1 w kq - 0 17,1,25,1.0
1F1884C2F3BFC031,31,123,r1b2rk1/p1q3p1/1pnbp2p/3n1p2/8/1NPQ1NP1/PPB2P1P/R1BR2K1 b - - 0 16,3,-21,0.5
A1B82D8A89341315,114,184,8/2p3k1/5n1p/4N1p1/p3r3/R6P/7K/8 w - - 2 58,3,-701,0.0
FBA4726D3D709BFC,38,55,r4rk1/p2b3p/p4q2/3Ppp2/1P3p2/P1N2P2/6PP/R2QR1K1 w - - 0 20,3,48,0.5
2A7AC7D03DBBF9EA,60,106,1r1r2k1/1P4p1/4p2p/p1B1qp2/3pN3/P6P/4QPP1/1R4K1 w - - 1 31,3,15,0.5
CB0DC5584F31DD0C,43,86,1r2qr2/p1p3kp/2p1b3/2P1n3/Q3Ppp1/2N5/PP1RB1PP/3R3K b - - 3 22,3,-227,0.0
E3148959DC0200C3,303,329,3r4/1k4p1/5p1p/p3pP1P/PpPpK1P1/1P1P4/8/4R3 b - - 78 152,3,-1,0.5
F7FE547239C6B9F8,87,114,5k2/5p1p/4p3/4b3/5r2/6RP/2N2PK1/8 b - - 0 44,3,-235,0.0
1075025D4F47CE7C,29,144,r4rk1/ppp1bppp/1nn3b1/5q2/8/1BP2N1P/PP2QPP1/R1B1RNK1 b - - 6 15,3,53,0.0
E1F667A5C68A9CC3,47,91,r4r2/ppq1b2k/n2pP2p/2p1pNpP/2P1P1Q1/8/PP1B1P2/R3K2R b KQ - 7 24,2,132,1.0
C9C1DB5FA5FCF8C1,98,218,8/2p1k3/1p3p1r/r2PnR2/5RpP/1B2K1P1/P7/8 w - - 30 50,1,-1,0.5
F84251840004562B,53,164,2qr2k1/1p1rppb1/1n4pp/pNp1PP2/P1b1B1P1/2P2Q1P/1P6/R1B1R1K1 b - - 2 27,3,89,0.0
5172B0E938398B54,65,107,5rk1/2q2p1p/2Pp2p1/p2P4/1r2PP2/6P1/1PQ3BP/5R1K b - - 0 33,3,168,1.0
6A3B281C531E8935,85,221,1k6/1p3rbR/3r2p1/3N4/1PKPB3/6p1/1P6/R7 b - - 1 43,0,765,1.0
F3E3417DF777A7B5,25,147,r2q1rk1/pp2bppp/n1p2n2/8/3P1B2/1PN2Q2/1PP1N1PP/2KR3R b - - 2 13,3,29,1.0
454C66328E7CB995,130,141,7b/4k2P/8/3BPK2/8/8/8/8 w - - 1 66,1,347,0.5
78E8977DEC28A1C1,70,123,8/1p4k1/1P1p4/2pPb1p1/q3p1P1/r3P2p/4QP1P/4RR1K w - - 2 36,3,121,0.0
80583ABC57DA3DBD,29,139,r1b1kb1r/p3qpp1/2pp4/1p2n2p/3Q4/2N1B3/PPP1BPPP/4RRK1 b kq - 1 15,1,64,1.0
696CD139746AAD59,164,200,8/5r2/8/8/8/kp6/8/1K5R w - - 64 83,0,-219,0.5
9ED7232B7CF47468,141,155,3r4/1R6/3P2P1/3k4/pB4P1/P5K1/8/8 b - - 0 71,3,1345,1.0
F632D713B9F21C7B,80,323,8/4pk2/pp1p1pp1/3R1P2/P1P1P3/1PKR2Pr/8/r7 w - - 10 41,3,-31,0.5
E3B5985F557C536A,53,135,4r1k1/N4pbp/1p2pnp1/8/3P4/1PR3P1/PB3PKP/8 b - - 0 27,3,101,1.0
C6A6EDF4895402A5,69,124,3r4/5pk1/1pP2bpp/1Pq5/2Bp2P1/1Q5P/5P2/5RK1 b - - 5 35,3,182,0.5
3CC98820064D3224,94,122,8/8/2k1K2p/7P/6P1/8/6R1/3r4 w - - 1 48,3,350,1.0
E22E8E39A6068246,23,46,r1b2rk1/pp2bppp/1q2pn2/8/2Pp4/1P1P2P1/PB3PBP/RN1QR1K1 b - - 0 12,3,4,0.5
8F25E7C72138435B,94,135,5k2/5pp1/p1r5/1n4P1/1P6/P1p1PPK1/3R4/1N6 w - - 0 48,3,118,1.0
ED4599C9D500ABD2,114,135,8/R7/P7/1PpPk1p1/1r4P1/8/4K3/8 w - - 1 58,3,573,1.0
0A5326DA47833E82,47,103,2nr1rk1/1q4np/1p1bppp1/p7/2PPNP2/P2N1Q2/1B4PP/2R1R1K1 b - - 4 24,3,158,1.0
74B267095A73F447,90,259,8/5k2/3R1p1p/1p6/1P6/P1q2BPP/4P1K1/8 w - - 9 46,3,182,1.0
4F37D8014874B1A7,61,131,2q1r2k/8/p3r1pb/2pNnp1p/1pP4P/1P1B2P1/P4PK1/1Q1RR3 b - - 1 31,3,17,0.0
C699150B053B88D6,24,128,r2q1rk1/1bpn1ppp/1p1ppn2/8/p1PP1B2/P1Q1PN1P/1P2BPP1/R3K2R w KQ - 2 13,2,-11,0.0
7AB3B48424333B6A,24,61,2kr3r/pbpq1pbp/1pn1p1p1/7P/3PP3/2P1BNP1/P4PB1/R2QK2R w KQ - 0 13,2,127,1.0
04A1C8C36DE8EFEA,56,114,6k1/1p1n1p2/p1p4p/P3P1p1/1NN1n3/2P4P/1P4PK/8 w - - 0 29,3,24,1.0
1DE2688D8244FEB7,113,139,2r5/p1r3k1/1p1q1pp1/2nPp2p/2P3bP/Q1R5/P1BN1PP1/2R3K1 b - - 0 57,3,-67,0.5
489AAD88D1CD4CDD,274,293,1k6/8/P4R2/1p6/1Pb5/2K1b3/8/8 w - - 51 138,3,-32,0.5
ABD361F7B0DCE36E,15,117,r1bqkb1r/1ppn2pp/2n1pp2/p2pP3/3P3N/2P5/PP1N1PPP/R1BQKB1R b KQkq - 1 8,0,5,1.0
368AFB36F67FAFB7,128,141,8/1p6/8/2P2n2/pK1Pnp1k/8/8/6R1 w - - 3 65,2,-288,0.0
E595829A2321E7EC,99,120,8/5p2/p5p1/6Bk/5KbP/P5P1/8/8 b - - 10 50,3,33,0.5
3F91B4B8D2648EF1,115,217,8/6k1/5p2/5P1P/6K1/r4P2/p7/R7 b - - 1 58,3,-223,0.5
BC3BF3D15A600193,69,134,2r1r1k1/pp3p2/6p1/4Pn2/3p2R1/3B1R2/PPP5/7K b - - 3 35,3,-152,0.0
B30E9610E7147658,40,189,r4rk1/1p2pp1p/pB3bp1/8/Pn6/6P1/b2N1PBP/2RR2K1 w - - 0 21,3,-100,0.5
2595D24AA87BD53A,74,203,2R5/5kpp/3p1p2/3PpP2/p3P3/Pr1n1BPP/4K3/8 w - - 4 38,3,-5,0.5
DF71E6B8BD74BA6D,118,265,8/6p1/7k/5p1P/5P1P/1P2R2K/8/5r2 w - - 4 60,3,145,0.5
BFDBB8FC17FB45E6,19,88,r2qk2r/pppnnpbp/6p1/4p3/2P2P2/2N4P/PP2PPB1/R1BQ1RK1 b kq - 3 10,1,-4,0.5
4B61CF44A8F6D98E,56,80,r4rk1/1qB1bppp/p7/3p2P1/2P1b2P/1PQ4B/NPn5/1K1R1R2 w - - 10 29,3,-171,0.0
D9758F82E27B94B4,21,121,r1bqk2r/pp2bppp/4p3/2npP3/3N1P2/2P1B3/PP4PP/R2QKB1R b KQkq - 0 11,0,26,0.5
CC48F5D3BC7B27F2,117,300,8/5p1k/p4Ppb/Pp2Q3/1P3P2/3K4/q2B4/8 b - - 11 59,3,-130,0.5
E8D658F7475CA7DC,102,140,2k5/1R4p1/p5p1/P4bP1/2KB1P2/7p/4r2P/8 w - - 9 52,0,47,0.5
A459AC93DBEFD1BC,22,116,r4rk1/ppq1bppp/2n1bn2/2p5/4PP2/7P/PPPNN1B1/R1BQ1RK1 w - - 1 12,3,70,0.5
